CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,Year,Diff,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,CM 4,CM 3,CM 2,Tampering 1,Severity,For Geocoding,Geocode Results,Address
875903417,10/30/2016,04:00:00,10/30/2016,08:45:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BARUCH,990479,201058,40.718540519,-73.977530603,"(40.718540519, -73.977530603)",5,,,,5,"40.718540519,-73.977530603","103-105 Baruch Dr, New York, NY 10002, USA","103-105 Baruch Dr, New York"
698552934,10/30/2016,04:00:00,10/30/2016,11:00:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1004179,214198,40.754586316,-73.928069547,"(40.754586316, -73.928069547)",,8,12,,20,"40.754586316,-73.928069547","36-33 34th St, Long Island City, NY 11106, USA","36-33 34th St, Long Island City"
532271364,10/30/2016,03:45:00,10/30/2016,03:49:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,BAR/NIGHT CLUB,,,999710,176489,40.651092917,-73.944286552,"(40.651092917, -73.944286552)",,,12,,12,"40.651092917,-73.944286552","3515 Church Ave, Brooklyn, NY 11203, USA","3515 Church Ave, Brooklyn"
120231116,10/30/2016,02:40:00,10/30/2016,02:44:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - APT. HOUSE,,,996400,151895,40.583592647,-73.956259413,"(40.583592647, -73.956259413)",,,12,,12,"40.583592647,-73.956259413","2798 Homecrest Ave, Brooklyn, NY 11235, USA","2798 Homecrest Ave, Brooklyn"
514907756,10/30/2016,02:00:00,10/30/2016,02:08:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,DEPARTMENT STORE,,,986645,201033,40.718473769,-73.991361598,"(40.718473769, -73.991361598)",5,,,,5,"40.718473769,-73.991361598","280-282 Broome St, New York, NY 10002, USA","280-282 Broome St, New York"
111999417,10/30/2016,02:00:00,10/30/2016,03:04:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESTAURANT/DINER,,,1015723,246427,40.843012518,-73.886251522,"(40.843012518, -73.886251522)",5,,,,5,"40.843012518,-73.886251522","859-879 E Tremont Ave, Bronx, NY 10460, USA","859-879 E Tremont Ave, Bronx"
587390767,10/30/2016,01:45:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,987073,216078,40.759768442,-73.989811298,"(40.759768442, -73.989811298)",5,,,,5,"40.759768442,-73.989811298","325-341 W 45th St, New York, NY 10036, USA","325-341 W 45th St, New York"
737633327,10/30/2016,01:30:00,10/30/2016,01:35:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,OTHER,,,993361,218006,40.765056064,-73.967110962,"(40.765056064, -73.967110962)",,,12,,12,"40.765056064,-73.967110962","116-124 E 63rd St, New York, NY 10065, USA","116-124 E 63rd St, New York"
583622306,10/30/2016,01:14:00,10/30/2016,01:24:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,RESIDENCE-HOUSE,,,998436,221146,40.773667862,-73.948783713,"(40.773667862, -73.948783713)",5,,,,5,"40.773667862,-73.948783713","1560 York Ave, New York, NY 10028, USA","1560 York Ave, New York"
971914925,10/30/2016,01:00:00,10/30/2016,01:15:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,959631,171833,40.638292473,-74.088706612,"(40.638292473, -74.088706612)",5,,,,5,"40.638292473,-74.088706612","16 Van Tuyl St, Staten Island, NY 10301, USA","16 Van Tuyl St, Staten Island"
358472623,10/30/2016,01:00:00,10/30/2016,08:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,81,FRONT OF,STREET,,,1001974,191809,40.693138637,-73.93608725,"(40.693138637, -73.93608725)",5,,,,5,"40.693138637,-73.93608725","971-997 Dekalb Ave, Brooklyn, NY 11221, USA","971-997 Dekalb Ave, Brooklyn"
885682934,10/30/2016,01:00:00,10/30/2016,02:30:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1014140,254813,40.866035075,-73.891935417,"(40.866035075, -73.891935417)",5,,,,5,"40.866035075,-73.891935417","2680 Briggs Ave, Bronx, NY 10458, USA","2680 Briggs Ave, Bronx"
206543953,10/30/2016,00:30:00,10/30/2016,17:15:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1014903,203880,40.726235315,-73.889409302,"(40.726235315, -73.889409302)",,8,12,,20,"40.726235315,-73.889409302","7126 Queens Midtown Expy, Maspeth, NY 11378, USA","7126 Queens Midtown Expy, Maspeth"
331669517,10/30/2016,00:05:00,10/30/2016,00:12:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESTAURANT/DINER,,,1003403,250192,40.853381645,-73.930767772,"(40.853381645, -73.930767772)",,,12,,12,"40.853381645,-73.930767772","1550 St Nicholas Ave, New York, NY 10040, USA","1550 St Nicholas Ave, New York"
274962970,10/30/2016,00:00:00,10/30/2016,13:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,OPPOSITE OF,STREET,,,1015248,235512,40.81305566,-73.888018698,"(40.81305566, -73.888018698)",5,,,,5,"40.81305566,-73.888018698","642B Manida St, Bronx, NY 10474, USA","642B Manida St, Bronx"
951090643,10/30/2015,17:00:00,05/17/2016,09:30:00,2015,200,05/17/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,SMALL MERCHANT,,,1012790,238610,40.821567077,-73.896885237,"(40.821567077, -73.896885237)",5,,,,5,"40.821567077,-73.896885237","944A Intervale Ave, Bronx, NY 10459, USA","944A Intervale Ave, Bronx"
716016358,10/30/2015,14:32:00,10/30/2015,14:42:00,2015,166,04/13/2016,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,20,,TRANSIT - NYC SUBWAY,,,992081,224190,40.782030754,-73.971724525,"(40.782030754, -73.971724525)",,,,24,24,"40.782030754,-73.971724525","81 Central Park West, New York, NY 10024, USA","81 Central Park West, New York"
315471778,10/30/2015,17:24:00,,,2015,160,04/07/2016,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,998181,231480,40.80203233,-73.949682945,"(40.80203233, -73.949682945)",,,,24,24,"40.80203233,-73.949682945","100 W 116th St, New York, NY 10026, USA","100 W 116th St, New York"
448739841,10/30/2015,20:00:00,01/22/2016,20:00:00,2015,153,03/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,PHOTO/COPY,,,1014216,238784,40.822039935,-73.891732267,"(40.822039935, -73.891732267)",5,,,,5,"40.822039935,-73.891732267","971 Southern Blvd, Bronx, NY 10459, USA","971 Southern Blvd, Bronx"
399237966,10/30/2015,18:00:00,02/05/2016,08:00:00,2015,153,03/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STORE UNCLASSIFIED,,,1013208,239093,40.822891415,-73.895372902,"(40.822891415, -73.895372902)",5,,,,5,"40.822891415,-73.895372902","961 Westchester Ave, Bronx, NY 10459, USA","961 Westchester Ave, Bronx"
