Reporter_code,Reporter_description,Partner_code,Partner_description,Indicator_code,Indicator_description,Flow_Code,Year,Value (million US)
AM,Armenia,OAS,Other Asia,MAIS,Iron and steel,X,2015,202.430206
AM,Armenia,EUR,Europe,MACHOC,Other chemicals,X,2015,470.163192
AM,Armenia,OEU,Other Europe,MIFU,Fuels,X,2015,184.241616
AM,Armenia,OEU,Other Europe,MI,Fuels and mining products,X,2015,287.199019
AM,Armenia,CSC,South and Central America,MACH,Chemicals,X,2015,151.823722
AM,Armenia,OEU,Other Europe,MACH,Chemicals,X,2015,105.138489
AM,Armenia,ASI,Asia,MIFU,Fuels,X,2015,43125.50225
AM,Armenia,ASI,Asia,AGRA,Raw materials,X,2015,8104.356944
AM,Armenia,OEU,Other Europe,AG,Agricultural products,X,2015,229.756605
AM,Armenia,MX,Mexico,AGRA,Raw materials,X,2015,7.677835
AM,Armenia,EUR,Europe,AG,Agricultural products,X,2015,4965.677976
AM,Armenia,MX,Mexico,MIFU,Fuels,X,2015,216.82219
AM,Armenia,EUR,Europe,MIOR,Ores and other minerals,X,2015,1181.721134
AM,Armenia,ASI,Asia,AG,Agricultural products,X,2015,40248.81919
AM,Armenia,MX,Mexico,MI,Fuels and mining products,X,2015,291.343937
AM,Armenia,EUR,Europe,AGFO,Food,X,2015,4329.353343
AM,Armenia,EUR,Europe,MINF,-Non--ferrous metals-,X,2015,662.806406
AM,Armenia,EUR,Europe,AGRA,Raw materials,X,2015,636.324632
AM,Armenia,EUR,Europe,MIFU,Fuels,X,2015,2126.133322
AM,Armenia,EUR,Europe,MI,Fuels and mining products,X,2015,3970.660862
AM,Armenia,OEU,Other Europe,AGRA,Raw materials,X,2015,28.534423
AM,Armenia,US,United States of America,AGRA,Raw materials,X,2015,286.594792
AM,Armenia,US,United States of America,AG,Agricultural products,X,2015,6575.373219
AM,Armenia,NI4,Four East Asian traders,AGRA,Raw materials,X,2015,718.353775
AM,Armenia,NI4,Four East Asian traders,MIFU,Fuels,X,2015,9417.987821
AM,Armenia,NI4,Four East Asian traders,MI,Fuels and mining products,X,2015,16310.57177
AM,Armenia,E28,European Union (28),MIFU,Fuels,X,2015,1941.891706
AM,Armenia,NI4,Four East Asian traders,AGFO,Food,X,2015,5948.619487
AM,Armenia,E28,European Union (28),AGRA,Raw materials,X,2015,607.790209
AM,Armenia,NI4,Four East Asian traders,AGFOOF,Other food products,X,2015,5659.773877
AM,Armenia,NI4,Four East Asian traders,MACH,Chemicals,X,2015,849.218292
AM,Armenia,E28,European Union (28),MACH,Chemicals,X,2015,844.406835
AM,Armenia,E28,European Union (28),AGFOOF,Other food products,X,2015,3978.605937
AM,Armenia,E28,European Union (28),MINF,-Non--ferrous metals-,X,2015,564.788512
AM,Armenia,E28,European Union (28),AGFO,Food,X,2015,4128.131161
AM,Armenia,NI4,Four East Asian traders,MINF,-Non--ferrous metals-,X,2015,1518.644605
AM,Armenia,NI4,Four East Asian traders,MACHOC,Other chemicals,X,2015,597.885977
AM,Armenia,US,United States of America,MIFU,Fuels,X,2015,205.265042
AM,Armenia,US,United States of America,MI,Fuels and mining products,X,2015,1096.647643
AM,Armenia,US,United States of America,MACH,Chemicals,X,2015,1180.433899
AM,Armenia,NI4,Four East Asian traders,AG,Agricultural products,X,2015,6666.973262
AM,Armenia,E28,European Union (28),MI,Fuels and mining products,X,2015,3683.461843
AM,Armenia,E28,European Union (28),AG,Agricultural products,X,2015,4735.921371
AM,Armenia,NI4,Four East Asian traders,MAIS,Iron and steel,X,2015,44.316819
AM,Armenia,NI4,Four East Asian traders,MIOR,Ores and other minerals,X,2015,5373.939345
AM,Armenia,E28,European Union (28),MIOR,Ores and other minerals,X,2015,1176.781625
AM,Armenia,MEA,Middle East,MI,Fuels and mining products,X,2015,244.590685
AM,Armenia,CN,China,AGRA,Raw materials,X,2015,5247.35266
AM,Armenia,MEA,Middle East,MIFU,Fuels,X,2015,33.94972
AM,Armenia,MEA,Middle East,AGRA,Raw materials,X,2015,118.911026
AM,Armenia,CN,China,MIFU,Fuels,X,2015,7238.656938
AM,Armenia,CN,China,MI,Fuels and mining products,X,2015,44842.63727
AM,Armenia,US,United States of America,AGFO,Food,X,2015,6288.778427
AM,Armenia,IN,India,MAIS,Iron and steel,X,2015,4.331255
AM,Armenia,CN,China,AG,Agricultural products,X,2015,13378.41442
AM,Armenia,IN,India,MACHOC,Other chemicals,X,2015,102.456619
AM,Armenia,MEA,Middle East,AGFO,Food,X,2015,4286.795097
AM,Armenia,MEA,Middle East,AG,Agricultural products,X,2015,4405.706123
AM,Armenia,MEA,Middle East,MACH,Chemicals,X,2015,189.79801
AM,Armenia,MEA,Middle East,AGFOOF,Other food products,X,2015,4268.471173
AM,Armenia,MEA,Middle East,MACHOC,Other chemicals,X,2015,115.247695
AM,Armenia,MEA,Middle East,MINF,-Non--ferrous metals-,X,2015,66.212511
AM,Armenia,IN,India,MACH,Chemicals,X,2015,125.503354
AM,Armenia,MEA,Middle East,MIOR,Ores and other minerals,X,2015,144.428454
AM,Armenia,MEA,Middle East,MAIS,Iron and steel,X,2015,37.961801
AM,Armenia,IN,India,AG,Agricultural products,X,2015,1427.389837
AM,Armenia,IN,India,AGFOOF,Other food products,X,2015,995.689039
AM,Armenia,IN,India,MIFU,Fuels,X,2015,4510.887316
AM,Armenia,US,United States of America,MINF,-Non--ferrous metals-,X,2015,358.605166
AM,Armenia,IN,India,MINF,-Non--ferrous metals-,X,2015,224.90395
AM,Armenia,CN,China,MAIS,Iron and steel,X,2015,3.908108
AM,Armenia,CN,China,MACHOC,Other chemicals,X,2015,387.793724
AM,Armenia,US,United States of America,AGFOOF,Other food products,X,2015,6135.65868
AM,Armenia,IN,India,AGRA,Raw materials,X,2015,431.498798
AM,Armenia,E28,European Union (28),MAIS,Iron and steel,X,2015,35.778165
AM,Armenia,IN,India,MI,Fuels and mining products,X,2015,5717.022556
AM,Armenia,US,United States of America,MAIS,Iron and steel,X,2015,205.339653
AM,Armenia,US,United States of America,MIOR,Ores and other minerals,X,2015,532.777436
AM,Armenia,CN,China,AGFO,Food,X,2015,8131.06176
AM,Armenia,CN,China,MIOR,Ores and other minerals,X,2015,35567.99443
AM,Armenia,IN,India,MIOR,Ores and other minerals,X,2015,981.23129
AM,Armenia,CN,China,MINF,-Non--ferrous metals-,X,2015,2035.985899
AM,Armenia,US,United States of America,MACHOC,Other chemicals,X,2015,914.216424
AM,Armenia,CN,China,AGFOOF,Other food products,X,2015,7723.079902
AM,Armenia,CN,China,MACH,Chemicals,X,2015,780.892443
AM,Armenia,E28,European Union (28),MACHOC,Other chemicals,X,2015,457.218905
AM,Armenia,IN,India,AGFO,Food,X,2015,995.891039
AM,Armenia,OAF,Other Africa,AG,Agricultural products,X,2015,2097.01869
AM,Armenia,ZA,South Africa,AGFOOF,Other food products,X,2015,212.70674
AM,Armenia,OAF,Other Africa,AGRA,Raw materials,X,2015,114.635725
AM,Armenia,JP,Japan,AGRA,Raw materials,X,2015,560.677956
AM,Armenia,JP,Japan,MI,Fuels and mining products,X,2015,25955.46635
AM,Armenia,JP,Japan,MIFU,Fuels,X,2015,19077.73951
AM,Armenia,JP,Japan,AG,Agricultural products,X,2015,4786.74793
AM,Armenia,OAF,Other Africa,MAIS,Iron and steel,X,2015,13.093785
AM,Armenia,JP,Japan,MACHOC,Other chemicals,X,2015,397.007009
AM,Armenia,OAF,Other Africa,MINF,-Non--ferrous metals-,X,2015,10.137973
AM,Armenia,ZA,South Africa,AGRA,Raw materials,X,2015,64.70738
AM,Armenia,JP,Japan,MINF,-Non--ferrous metals-,X,2015,1189.515215
AM,Armenia,OAF,Other Africa,MIOR,Ores and other minerals,X,2015,90.878025
AM,Armenia,JP,Japan,AGFOOF,Other food products,X,2015,4029.838196
AM,Armenia,JP,Japan,MACH,Chemicals,X,2015,459.664997
AM,Armenia,JP,Japan,MAIS,Iron and steel,X,2015,3.289293
AM,Armenia,OAF,Other Africa,AGFO,Food,X,2015,1982.382965
AM,Armenia,OAF,Other Africa,MIFU,Fuels,X,2015,8.775148
AM,Armenia,OAF,Other Africa,MACHOC,Other chemicals,X,2015,33.41566
AM,Armenia,OAF,Other Africa,MACH,Chemicals,X,2015,39.596205
AM,Armenia,JP,Japan,MIOR,Ores and other minerals,X,2015,5688.211624
AM,Armenia,JP,Japan,AGFO,Food,X,2015,4226.069975
AM,Armenia,OAF,Other Africa,AGFOOF,Other food products,X,2015,1944.407597
AM,Armenia,OAF,Other Africa,MI,Fuels and mining products,X,2015,109.791146
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,MIFU,Fuels,X,2015,5747.13
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,MAIS,Iron and steel,X,2015,215.216
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,MINF,-Non--ferrous metals-,X,2015,19.619
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,MACHOC,Other chemicals,X,2015,330.323
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,AGFO,Food,X,2015,273.022
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,MI,Fuels and mining products,X,2015,18092.137
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,MACH,Chemicals,X,2015,420.975
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,AGFOOF,Other food products,X,2015,4893.211
G71,ASEAN (Association of South East Asian Nations),CN,China,AG,Agricultural products,X,2015,20398.357
G71,ASEAN (Association of South East Asian Nations),CN,China,MINF,-Non--ferrous metals-,X,2015,581.63
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,MIFU,Fuels,X,2015,4463.352
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,MACHOC,Other chemicals,X,2015,4092.581
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,MACH,Chemicals,X,2015,4694.041
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,AGFO,Food,X,2015,4908.146
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,MIOR,Ores and other minerals,X,2015,760.248
G71,ASEAN (Association of South East Asian Nations),CN,China,MIFU,Fuels,X,2015,4141.963
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,AGFOOF,Other food products,X,2015,273.022
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,MAIS,Iron and steel,X,2015,1464.497
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,MINF,-Non--ferrous metals-,X,2015,468.845
G71,ASEAN (Association of South East Asian Nations),CN,China,AGRA,Raw materials,X,2015,2133.347
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,AGRA,Raw materials,X,2015,359.542
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,AG,Agricultural products,X,2015,5267.688
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,AGRA,Raw materials,X,2015,4083.125
G71,ASEAN (Association of South East Asian Nations),CN,China,MI,Fuels and mining products,X,2015,11893.552
G71,ASEAN (Association of South East Asian Nations),CSC,South and Central America,MI,Fuels and mining products,X,2015,5692.445
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,MACH,Chemicals,X,2015,147.105
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,MI,Fuels and mining products,X,2015,6444.157
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,AGFO,Food,X,2015,788.021
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,AGRA,Raw materials,X,2015,2714.881
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,AG,Agricultural products,X,2015,17584.92
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,MACHOC,Other chemicals,X,2015,1438.936
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,AGFOOF,Other food products,X,2015,6310.383
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,MACH,Chemicals,X,2015,1546.667
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,AGFO,Food,X,2015,32200.745
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,MIOR,Ores and other minerals,X,2015,11334.128
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,MIFU,Fuels,X,2015,1146.223
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,MINF,-Non--ferrous metals-,X,2015,400.877
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,MACHOC,Other chemicals,X,2015,123.22
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,MAIS,Iron and steel,X,2015,336.774
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,MINF,-Non--ferrous metals-,X,2015,181.657
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,MACHOC,Other chemicals,X,2015,132.117
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,AG,Agricultural products,X,2015,992.954
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,MACH,Chemicals,X,2015,2424.073
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,MACHOC,Other chemicals,X,2015,2115.309
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,AGFOOF,Other food products,X,2015,14840.995
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,MIOR,Ores and other minerals,X,2015,946.255
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,AGFOOF,Other food products,X,2015,787.937
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,MAIS,Iron and steel,X,2015,2469.299
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,AGRA,Raw materials,X,2015,204.933
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,MIOR,Ores and other minerals,X,2015,4897.057
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,MIFU,Fuels,X,2015,4.96
G71,ASEAN (Association of South East Asian Nations),EUR,Europe,AGFO,Food,X,2015,14870.039
G71,ASEAN (Association of South East Asian Nations),OEU,Other Europe,MI,Fuels and mining products,X,2015,1132.872
G71,ASEAN (Association of South East Asian Nations),CN,China,MACH,Chemicals,X,2015,459.262
G71,ASEAN (Association of South East Asian Nations),CN,China,AGFO,Food,X,2015,18265.01
G71,ASEAN (Association of South East Asian Nations),CN,China,MIOR,Ores and other minerals,X,2015,7169.959
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,MIFU,Fuels,X,2015,1.14
G71,ASEAN (Association of South East Asian Nations),CN,China,MAIS,Iron and steel,X,2015,596.776
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,AG,Agricultural products,X,2015,36283.87
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,MIOR,Ores and other minerals,X,2015,41.655
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,AG,Agricultural products,X,2015,344.328
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,AGRA,Raw materials,X,2015,71.306
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,MINF,-Non--ferrous metals-,X,2015,1010.879
G71,ASEAN (Association of South East Asian Nations),CN,China,MACHOC,Other chemicals,X,2015,444.586
G71,ASEAN (Association of South East Asian Nations),MX,Mexico,MI,Fuels and mining products,X,2015,62.414
G71,ASEAN (Association of South East Asian Nations),CN,China,AGFOOF,Other food products,X,2015,18256.337
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,MIFU,Fuels,X,2015,74.777
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,AG,Agricultural products,X,2015,7218.206
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,MINF,-Non--ferrous metals-,X,2015,11.188
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,AGRA,Raw materials,X,2015,902.987
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,AGFOOF,Other food products,X,2015,32142.589
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,MI,Fuels and mining products,X,2015,1534.976
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,MACH,Chemicals,X,2015,168.864
G71,ASEAN (Association of South East Asian Nations),ASI,Asia,MAIS,Iron and steel,X,2015,1780.801
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,MIOR,Ores and other minerals,X,2015,1449.011
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,AGFO,Food,X,2015,6315.219
G71,ASEAN (Association of South East Asian Nations),OAS,Other Asia,MAIS,Iron and steel,X,2015,314.51
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,AG,Agricultural products,X,2015,176.973
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,MINF,-Non--ferrous metals-,X,2015,2.478
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,MIFU,Fuels,X,2015,0.002
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,MI,Fuels and mining products,X,2015,96.177
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,AGRA,Raw materials,X,2015,13.91
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,MACH,Chemicals,X,2015,54.401
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,MIOR,Ores and other minerals,X,2015,95.233
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,MINF,-Non--ferrous metals-,X,2015,0.942
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,AGFO,Food,X,2015,154.907
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,MIOR,Ores and other minerals,X,2015,2.126
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,MIFU,Fuels,X,2015,46.615
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,MAIS,Iron and steel,X,2015,5.592
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,AGRA,Raw materials,X,2015,64.348
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,MACHOC,Other chemicals,X,2015,31.37
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,MAIS,Iron and steel,X,2015,47.424
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,MAIS,Iron and steel,X,2015,215.245
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,MACHOC,Other chemicals,X,2015,260.593
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,MACHOC,Other chemicals,X,2015,17.848
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,AGFOOF,Other food products,X,2015,2231.755
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,MACH,Chemicals,X,2015,19.682
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,MIOR,Ores and other minerals,X,2015,234.258
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,MACH,Chemicals,X,2015,279.195
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,AGFO,Food,X,2015,2231.755
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,AGFO,Food,X,2015,5600.219
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,MI,Fuels and mining products,X,2015,4.651
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,MIFU,Fuels,X,2015,0.047
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,AGRA,Raw materials,X,2015,22.066
G71,ASEAN (Association of South East Asian Nations),RU,Russian Federation,AG,Agricultural products,X,2015,2245.665
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,MI,Fuels and mining products,X,2015,481.98
G71,ASEAN (Association of South East Asian Nations),ANZ,Australia and New Zealand,AGFOOF,Other food products,X,2015,151.341
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,AG,Agricultural products,X,2015,5664.567
G71,ASEAN (Association of South East Asian Nations),AFR,Africa,AGFOOF,Other food products,X,2015,5590.367
